monsterId	firstCondition	firstTarget	firstSkill	secondCondition	secondTarget	secondSkill	thirdCondition	thirdTarget	thirdSkill	fourthCondition	fourthTarget	fourthSkill
1066000060	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000061	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000062	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000063	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000064	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000065	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000066	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000067	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000068	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000069	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000070	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000071	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000072	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000073	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000074	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000075	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000076	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000077	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000078	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000079	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000080	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000081	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000082	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000083	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000084	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000085	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000086	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000087	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000088	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000089	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000090	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000091	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000092	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000093	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000094	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000095	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000096	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000097	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000098	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000099	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000100	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000101	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000102	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000103	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000104	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000105	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000106	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000107	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000108	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000109	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000110	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000111	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000112	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000113	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000114	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000115	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000116	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000117	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000118	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000119	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000120	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000121	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000122	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000123	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000124	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000125	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000126	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000127	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000128	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000129	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000130	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000131	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000132	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000133	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000134	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000135	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000136	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000137	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000138	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000139	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000140	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000265	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000141	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000142	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000143	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000144	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000145	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000146	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000147	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000148	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000149	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000150	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000151	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000152	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000153	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000154	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000155	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000156	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000157	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000158	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000159	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000160	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000161	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000162	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000163	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000164	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000165	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000166	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000167	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000168	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000169	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000170	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000171	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000172	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000173	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000174	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000175	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000176	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000177	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000178	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000179	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000180	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000181	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000182	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000183	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000184	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000185	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000186	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000187	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000188	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000189	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000190	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000191	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
