id	name	level	type	iconId	minQuality	maxQuality	point	token	money	repeatNumber	bindMode	remark	eType	job	equipLocation	equipType	equipLevel	maxEquipLevel	phyAtt	phyAttRate	sptAtt	sptAttRate	phyDefWhite	phyDefGreen	phyDefBlue	phyDefPurple	phyDefRate	sptDefWhite	sptDefGreen	sptDefBlue	sptDefPurple	sptDefRate	modValueWhite	modValueGreen	power	agility	spirit	wisdom	lifePoint	magicPoint	curePoint	phySmiteRate	sptSmiteRate	phySmiteParm	sptSmiteParm	phyHurtAvoid	sptHurtAvoid	clearPhySmite	clearSptSmite	clearPhySmiteParm	clearSptSmiteParm	taskColor	modelId	startLevel	phyAttExt	sptAttExt	powerExt	agilityExt	spiritExt	wisdomExt	lifePointExt	magicPointExt	curePointExt	phySmiteRateExt	sptSmiteRateExt	phyHurtAvoidExt	sptHurtAvoidExt	phySmiteParmExt	sptSmiteParmExt	isVIP	adornBackgroud	isDel 
1050301019	火星西裤	350	1	1150301007	0	5	30000	0	0	1	0	0	0	5:13:17	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	4170	1788	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:110	1:110	1:62	1:62	1:62	1:62	1:1920	1:1920	50:280	0:0	0:0	1:62	1:62	0:0	0:0	0	0	1
1050301020	彗星西裤	550	1	1150301003	0	5	50000	0	0	1	0	0	0	5:13:17	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	5820	2490	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:150	1:150	1:86	1:86	1:86	1:86	1:2560	1:2560	50:360	0:0	0:0	1:86	1:86	0:0	0:0	0	0	1
1050301021	银河西裤	750	1	1150301007	0	5	80000	0	0	1	0	0	0	5:13:17	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	7470	3192	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:190	1:190	1:110	1:110	1:110	1:110	1:3200	1:3200	50:440	0:0	0:0	1:110	1:110	0:0	0:0	0	0	1
1050301036	青龙西裤	1000	1	1150301003	0	5	110000	0	0	1	0	0	0	5:13:17	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	9945	4245	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:260	1:260	1:128	1:128	1:128	1:128	1:4160	1:4160	50:500	0:0	0:0	1:128	1:128	0:0	0:0	0	0	1
1050301037	白虎西裤	1200	1	1150301007	0	5	140000	0	0	1	0	0	0	5:13:17	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	12420	5298	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:350	1:350	1:146	1:146	1:146	1:146	1:4920	1:4920	50:560	0:0	0:0	1:146	1:146	0:0	0:0	0	0	1
1050301038	朱雀西裤	1500	1	1150301003	0	5	170000	0	0	1	0	0	0	5:13:17	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	14070	6000	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:440	1:440	1:164	1:164	1:164	1:164	1:5880	1:5880	50:620	0:0	0:0	1:164	1:164	0:0	0:0	0	0	1
1050301039	玄武西裤	1700	1	1150301007	0	5	200000	0	0	1	0	0	0	5:13:17	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	16545	7053	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:500	1:500	1:176	1:176	1:176	1:176	1:6520	1:6520	50:660	0:0	0:0	1:176	1:176	0:0	0:0	0	0	1
1050301054	缤纷西裤	2100	1	1150301003	0	5	230000	0	0	1	0	0	0	5:13:17	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	20670	8808	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:560	1:560	1:188	1:188	1:188	1:188	1:7160	1:7160	50:720	0:0	0:0	1:188	1:188	0:0	0:0	0	0	1
1050301055	异能西裤	2500	1	1150301007	0	5	260000	0	0	1	0	0	0	5:13:17	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	23970	10212	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:620	1:620	1:200	1:200	1:200	1:200	1:7800	1:7800	50:780	0:0	0:0	1:200	1:200	0:0	0:0	0	0	1
1050301056	黑蝙蝠西裤	2900	1	1150301003	0	5	290000	0	0	1	0	0	0	5:13:17	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	25449	12318	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:680	1:680	1:212	1:212	1:212	1:212	1:8440	1:8440	50:840	0:0	0:0	1:212	1:212	0:0	0:0	0	0	1
1050301057	街霸西裤	3500	1	1150301007	0	5	320000	0	0	1	0	0	0	5:13:17	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	27096	14424	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:740	1:740	1:224	1:224	1:224	1:224	1:9080	1:9080	50:900	0:0	0:0	1:224	1:224	0:0	0:0	0	0	1
1050301060	绝战西裤	4100	1	1150301003	0	5	380000	0	0	1	0	0	0	5:13:17	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	31056	16530	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:800	1:800	1:236	1:236	1:236	1:236	1:9720	1:9720	50:960	0:0	0:0	1:236	1:236	0:0	0:0	0	0	1
1050301034	无双西裤	350	1	1150301003	0	5	36000	0	0	1	0	0	0	5:13:17	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	6255	2682	0	0	0	0	0	0	0	0	0	0	0	-1	0	5	1:180	1:180	1:104	1:104	1:104	1:104	1:3040	1:3040	50:420	0:0	0:0	1:104	1:104	0:0	0:0	0	0	1
1050301035	天下无双西裤	750	1	1150301007	0	5	166000	0	0	1	0	0	0	5:13:17	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	9711	3990	0	0	0	0	0	0	0	0	0	0	0	-1	0	5	1:290	1:290	1:134	1:134	1:134	1:134	1:4280	1:4280	50:520	0:0	0:0	1:134	1:134	0:0	0:0	0	0	1
1050301040	天上天下无双西裤	1000	1	1150301003	0	5	200000	0	0	1	0	0	0	5:13:17	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	16146	6621	0	0	0	0	0	0	0	0	0	0	0	-1	0	5	1:440	1:440	1:164	1:164	1:164	1:164	1:5880	1:5880	50:620	0:0	0:0	1:164	1:164	0:0	0:0	0	0	1
1050301041	天上天下天地无双西裤	1500	1	1150301007	0	5	240000	0	0	1	0	0	0	5:13:17	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	21510	8817	0	0	0	0	0	0	0	0	0	0	0	-1	0	5	1:500	1:500	1:176	1:176	1:176	1:176	1:6520	1:6520	50:660	0:0	0:0	1:176	1:176	0:0	0:0	0	0	1
1050301052	绝世靓女西裤	1000	1	1150301003	0	5	200000	0	0	1	0	0	0	5:13:17	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	18500	7700	0	0	0	0	0	0	0	0	0	0	0	-1	0	5	1:440	1:440	1:164	1:164	1:164	1:164	1:5880	1:5880	50:620	0:0	0:0	1:164	1:164	0:0	0:0	0	0	1
1050301053	流行巨星西裤	2000	1	1150301007	0	5	280000	0	0	1	0	0	0	5:13:17	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	27963	11462	0	0	0	0	0	0	0	0	0	0	0	-1	0	5	1:710	1:710	1:218	1:218	1:218	1:218	1:9080	1:9080	50:800	0:0	0:0	1:218	1:218	0:0	0:0	0	0	1
1050301058	黑骑士西裤	2000	1	1150301003	0	5	280000	0	0	1	0	0	0	5:13:17	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	31161	12765	0	0	0	0	0	0	0	0	0	0	0	-1	0	5	1:710	1:710	1:218	1:218	1:218	1:218	1:9080	1:9080	50:800	0:0	0:0	1:218	1:218	0:0	0:0	0	0	1
1050301059	格斗天王西裤	2900	1	1150301007	0	5	340000	0	0	1	0	0	0	5:13:17	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	44031	18030	0	0	0	0	0	0	0	0	0	0	0	-1	0	5	1:980	1:980	1:272	1:272	1:272	1:272	1:12280	1:12280	50:980	0:0	0:0	1:272	1:272	0:0	0:0	0	0	1
1050301061	初心西裤	600	1	1150301004	0	5	20000	0	0	1	0	0	0	5:13:17	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	4170	1788	0	0	0	0	0	0	0	0	0	0	0	-1	0	5	1:540	1:540	1:180	1:180	1:180	1:180	1:4000	1:4000	100:500	50:100	50:100	1:180	1:180	100:500	100:500	0	0	1
1050301062	熟练西裤	1200	1	1150301006	0	5	200000	0	0	1	0	0	0	5:13:17	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	17000	6800	0	0	0	0	0	0	0	0	0	0	0	-1	0	5	1:540	1:540	1:180	1:180	1:180	1:180	1:8000	1:8000	100:500	50:100	50:100	1:180	1:180	100:500	100:500	0	0	1
1050301063	会心西裤	2200	1	1150301003	0	5	600000	0	0	1	0	0	0	5:13:17	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	28500	12000	0	0	0	0	0	0	0	0	0	2500	0	-1	0	6	1:720	1:720	1:200	1:200	1:200	1:200	1:11200	1:11200	100:800	50:100	50:100	1:200	1:200	100:800	100:800	0	0	1
1050301064	达人西裤	3200	1	1150301007	0	5	1200000	0	0	1	0	0	0	5:13:17	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	32000	13000	0	0	0	0	0	0	0	0	0	3000	0	-1	0	7	1:900	1:900	1:240	1:240	1:240	1:240	1:14400	1:14400	100:1100	50:100	50:100	1:240	1:240	100:1100	100:1100	0	0	1
1050301065	大师西裤	4200	1	1150301004	0	5	1800000	0	0	1	0	0	0	5:13:17	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	45000	19000	0	0	0	0	0	0	0	0	0	3500	500	-1	0	8	1:1080	1:1080	1:280	1:280	1:280	1:280	1:17600	1:17600	100:1400	50:100	50:100	1:280	1:280	100:1400	100:1400	0	0	1
1050301066	宗师西裤	5200	1	1150301006	0	5	2400000	0	0	1	0	0	0	5:13:17	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	58000	25000	0	0	0	0	0	0	0	0	0	4000	1000	-1	0	9	1:1440	1:1440	1:360	1:360	1:360	1:360	1:12000	1:12000	100:2000	50:150	50:150	1:360	1:360	100:2000	100:2000	0	0	1
1050301067	天上西裤	1500	1	1150301004	0	5	3000000	0	0	1	0	0	0	13:17	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	98000	35000	0	0	0	0	0	0	0	0	0	4500	1500	-1	0	10	1:1700	1:1700	1:440	1:440	1:440	1:440	1:15200	1:15200	100:2300	50:150	50:150	1:440	1:440	100:2300	100:2300	0	0	1
1050303017	休闲裤	100	1	1150303001	0	5	100	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	40	50	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	1:12	1:12	1:8	1:8	1:8	1:8	1:700	1:700	50:100	0:0	0:0	1:8	1:8	0:0	0:0	0	0	1
1050303001	刁蛮休闲裤	100	1	1150303001	0	5	500	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	170	121	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	1:20	1:20	1:14	1:14	1:14	1:14	1:736	1:736	50:120	0:0	0:0	1:14	1:14	0:0	0:0	0	0	1
1050303002	混沌休闲裤	150	1	1150303002	0	5	1000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	251	176	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	1:24	1:24	1:20	1:20	1:20	1:20	1:848	1:848	50:140	0:0	0:0	1:20	1:20	0:0	0:0	0	0	1
1050303003	妖姬休闲裤	200	1	1150303003	0	5	1500	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	332	231	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	1:40	1:40	1:26	1:26	1:26	1:26	1:960	1:960	50:160	0:0	0:0	1:26	1:26	0:0	0:0	0	0	1
1050303004	地精王休闲裤	250	1	1150303004	0	5	3000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	413	287	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	1:55	1:55	1:32	1:32	1:32	1:32	1:1120	1:1120	50:180	0:0	0:0	1:32	1:32	0:0	0:0	0	0	1
1050303005	蛇妖休闲裤	300	1	1150303005	0	5	6000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	494	342	0	0	0	0	0	0	0	0	0	0	0	-1	0	2	1:60	1:60	1:38	1:38	1:38	1:38	1:1280	1:1280	50:200	0:0	0:0	1:38	1:38	0:0	0:0	0	0	1
1050303006	嗜血休闲裤	350	1	1150303006	0	5	12000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	575	397	0	0	0	0	0	0	0	0	0	0	0	-1	0	2	1:72	1:72	1:44	1:44	1:44	1:44	1:1440	1:1440	50:220	0:0	0:0	1:44	1:44	0:0	0:0	0	0	1
1050303007	炫丽休闲裤	400	1	1150303007	0	5	18000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	656	452	0	0	0	0	0	0	0	0	0	0	0	-1	0	2	1:88	1:88	1:50	1:50	1:50	1:50	1:1600	1:1600	50:240	0:0	0:0	1:50	1:50	0:0	0:0	0	0	1
1050303008	鞭女王休闲裤	450	1	1150303007	0	5	24000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	737	507	0	0	0	0	0	0	0	0	0	0	0	-1	0	2	1:100	1:100	1:56	1:56	1:56	1:56	1:1760	1:1760	50:260	0:0	0:0	1:56	1:56	0:0	0:0	0	0	1
1050303009	金蝙蝠休闲裤	500	1	1150303001	0	5	30000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	818	562	0	0	0	0	0	0	0	0	0	0	0	-1	0	3	1:110	1:110	1:62	1:62	1:62	1:62	1:1920	1:1920	50:280	0:0	0:0	1:62	1:62	0:0	0:0	0	0	1
1050303010	天剑休闲裤	550	1	1150303002	0	5	35000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	899	617	0	0	0	0	0	0	0	0	0	0	0	-1	0	3	1:120	1:120	1:68	1:68	1:68	1:68	1:2080	1:2080	50:300	0:0	0:0	1:68	1:68	0:0	0:0	0	0	1
1050303011	天狱休闲裤	600	1	1150303003	0	5	40000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	980	672	0	0	0	0	0	0	0	0	0	0	0	-1	0	3	1:130	1:130	1:74	1:74	1:74	1:74	1:2240	1:2240	50:320	0:0	0:0	1:74	1:74	0:0	0:0	0	0	1
1050303012	致命休闲裤	650	1	1150303004	0	5	45000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	1061	728	0	0	0	0	0	0	0	0	0	0	0	-1	0	3	1:140	1:140	1:80	1:80	1:80	1:80	1:2400	1:2400	50:340	0:0	0:0	1:80	1:80	0:0	0:0	0	0	1
1050303013	黑衣休闲裤	700	1	1150303005	0	5	50000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	1142	783	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:150	1:150	1:86	1:86	1:86	1:86	1:2560	1:2560	50:360	0:0	0:0	1:86	1:86	0:0	0:0	0	0	1
1050303014	牛魔王休闲裤	750	1	1150303006	0	5	55000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	1223	838	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:160	1:160	1:92	1:92	1:92	1:92	1:2720	1:2720	50:380	0:0	0:0	1:92	1:92	0:0	0:0	0	0	1
1050303015	邪树休闲裤	800	1	1150303007	0	5	60000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	1304	893	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:170	1:170	1:98	1:98	1:98	1:98	1:2880	1:2880	50:400	0:0	0:0	1:98	1:98	0:0	0:0	0	0	1
1050303016	卡哇伊休闲裤	850	1	1150303007	0	5	70000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	1385	948	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:180	1:180	1:104	1:104	1:104	1:104	1:3040	1:3040	50:420	0:0	0:0	1:104	1:104	0:0	0:0	0	0	1
1050303022	心灵休闲裤	900	1	1150303007	0	5	80000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	1466	1003	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:190	1:190	1:110	1:110	1:110	1:110	1:3200	1:3200	50:440	0:0	0:0	1:110	1:110	0:0	0:0	0	0	1
1050303023	假面休闲裤	1000	1	1150303001	0	5	90000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	1628	1113	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:210	1:210	1:116	1:116	1:116	1:116	1:3520	1:3520	50:460	0:0	0:0	1:116	1:116	0:0	0:0	0	0	1
1050303024	时间休闲裤	1100	1	1150303002	0	5	100000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	1790	1224	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:230	1:230	1:122	1:122	1:122	1:122	1:3840	1:3840	50:480	0:0	0:0	1:122	1:122	0:0	0:0	0	0	1
1050303025	侵略休闲裤	1200	1	1150303003	0	5	110000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	1952	1334	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:260	1:260	1:128	1:128	1:128	1:128	1:4160	1:4160	50:500	0:0	0:0	1:128	1:128	0:0	0:0	0	0	1
1050303026	雷电休闲裤	1300	1	1150303004	0	5	120000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	2114	1444	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:290	1:290	1:134	1:134	1:134	1:134	1:4280	1:4280	50:520	0:0	0:0	1:134	1:134	0:0	0:0	0	0	1
1050303027	穿孔休闲裤	1400	1	1150303005	0	5	130000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	2276	1554	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:320	1:320	1:140	1:140	1:140	1:140	1:4600	1:4600	50:540	0:0	0:0	1:140	1:140	0:0	0:0	0	0	1
1050303028	巨神休闲裤	1500	1	1150303006	0	5	140000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	2438	1665	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:350	1:350	1:146	1:146	1:146	1:146	1:4920	1:4920	50:560	0:0	0:0	1:146	1:146	0:0	0:0	0	0	1
1050303029	怨念休闲裤	1600	1	1150303007	0	5	150000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	2600	1775	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:380	1:380	1:152	1:152	1:152	1:152	1:5240	1:5240	50:580	0:0	0:0	1:152	1:152	0:0	0:0	0	0	1
1050303030	超音休闲裤	1700	1	1150303007	0	5	160000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	2762	1885	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:410	1:410	1:158	1:158	1:158	1:158	1:5560	1:5560	50:600	0:0	0:0	1:158	1:158	0:0	0:0	0	0	1
1050303031	黑暗休闲裤	1800	1	1150303007	0	5	170000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	2924	1995	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:440	1:440	1:164	1:164	1:164	1:164	1:5880	1:5880	50:620	0:0	0:0	1:164	1:164	0:0	0:0	0	0	1
1050303032	炎火休闲裤	1900	1	1150303007	0	5	180000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	3086	2106	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:470	1:470	1:170	1:170	1:170	1:170	1:6200	1:6200	50:640	0:0	0:0	1:170	1:170	0:0	0:0	0	0	1
1050303033	传奇休闲裤	2000	1	1150303007	0	5	190000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	3248	2216	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:500	1:500	1:176	1:176	1:176	1:176	1:6520	1:6520	50:660	0:0	0:0	1:176	1:176	0:0	0:0	0	0	1
1050303042	上古邪树休闲裤	2100	1	1150303001	0	5	200000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	3410	2326	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:530	1:530	1:182	1:182	1:182	1:182	1:6840	1:6840	50:680	0:0	0:0	1:182	1:182	0:0	0:0	0	0	1
1050303043	邪恶之灵休闲裤	2300	1	1150303002	0	5	210000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	3734	2547	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:590	1:590	1:194	1:194	1:194	1:194	1:7480	1:7480	50:720	0:0	0:0	1:194	1:194	0:0	0:0	0	0	1
1050303044	镇山魔王休闲裤	2500	1	1150303003	0	5	220000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	4058	2767	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:650	1:650	1:206	1:206	1:206	1:206	1:8760	1:8760	50:760	0:0	0:0	1:206	1:206	0:0	0:0	0	0	1
1050303045	远古邪树休闲裤	2700	1	1150303004	0	5	230000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	4382	2988	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:710	1:710	1:218	1:218	1:218	1:218	1:9400	1:9400	50:800	0:0	0:0	1:218	1:218	0:0	0:0	0	0	1
1050303046	袖珍怪猫休闲裤	2900	1	1150303005	0	5	240000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	4706	3208	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:770	1:770	1:230	1:230	1:230	1:230	1:10040	1:10040	50:840	0:0	0:0	1:230	1:230	0:0	0:0	0	0	1
1050303047	月玲珑休闲裤	3200	1	1150303006	0	5	250000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	5192	3539	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:830	1:830	1:242	1:242	1:242	1:242	1:10680	1:10680	50:880	0:0	0:0	1:242	1:242	0:0	0:0	0	0	1
1050303048	疯牛休闲裤	3500	1	1150303007	0	5	260000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	5678	3870	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:890	1:890	1:254	1:254	1:254	1:254	1:11320	1:11320	50:920	0:0	0:0	1:254	1:254	0:0	0:0	0	0	1
1050303049	深渊休闲裤	3800	1	1150303007	0	5	270000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	6164	4200	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:890	1:890	1:254	1:254	1:254	1:254	1:11320	1:11320	50:920	0:0	0:0	1:254	1:254	0:0	0:0	0	0	1
1050303050	海底邪树休闲裤	4100	1	1150303007	0	5	280000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	6650	4531	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:890	1:890	1:254	1:254	1:254	1:254	1:11320	1:11320	50:920	0:0	0:0	1:254	1:254	0:0	0:0	0	0	1
1050303051	森林休闲裤	4400	1	1150303007	0	5	290000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	7136	4862	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:950	1:950	1:260	1:260	1:260	1:260	1:11600	1:11600	50:960	0:0	0:0	1:260	1:260	0:0	0:0	0	0	1
1050303018	环保休闲裤	150	1	1150303003	0	5	6000	0	0	1	0	0	0	10:15:19	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	1647	1365	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:60	1:60	1:38	1:38	1:38	1:38	1:1280	1:1280	50:200	0:0	0:0	1:38	1:38	0:0	0:0	0	0	1
